lat,lon,bairro
-22.244635,-45.712711,Maristela
-22.242753,-45.707296,Anchieta
-22.253235,-45.722333,Eletrônica
-22.254769,-45.700205,Pedreira
-22.267444,-45.693669,Ozório Machado
-22.24461,-45.706461,Maristela
-22.256742,-45.717224,Novo Horizonte
-22.264426,-45.703889,Fernandes
-22.241048,-45.721117,Juquita
-22.2531,-45.6982,Por do Sol
-22.261621,-45.720085,Fernandes
-22.236406,-45.719235,Juquita
-22.263737,-45.693711,Por do Sol
-22.252876,-45.689363,Ozório Machado
-22.261377,-45.704938,Novo Horizonte
-22.26068,-45.701821,Por do Sol
-22.246097,-45.714267,São João
-22.258975,-45.707659,São João
-22.263521,-45.678395,Ozório Machado
-22.236462,-45.717667,Juquita
-22.267859,-45.696164,Por do Sol
-22.245961,-45.72947,Eletrônica
-22.245216,-45.715035,São João
-22.26349,-45.708563,Novo Horizonte
-22.258769,-45.691668,Anchieta
-22.263932,-45.70645,Novo Horizonte
-22.272072,-45.701718,Fernandes
-22.259605,-45.691732,Por do Sol
-22.280794,-45.713898,Família Andrade
-22.262405,-45.722519,Arco-Íris
-22.264113,-45.730628,Arco-Íris
-22.234183,-45.695037,Vista Alegre
-22.225185,-45.711919,Juquita
-22.250993,-45.712878,São João
-22.249938,-45.707498,São Benedito
-22.247163,-45.694341,Vista Alegre
-22.26899,-45.697439,Por do Sol
-22.256686,-45.684582,Por do Sol
-22.246583,-45.72435,Eletrônica
-22.262625,-45.687068,Por do Sol
-22.248701,-45.711153,São Roque
-22.265255,-45.710909,Por do Sol
-22.246546,-45.726168,Eletrônica
-22.240986,-45.689545,Pedreira
-22.269865,-45.699618,Fernandes
-22.248642,-45.69174,Ozório Machado
-22.249557,-45.730004,Eletrônica
-22.251073,-45.715093,Novo Horizonte
-22.268501,-45.721228,Arco-Íris
-22.260959,-45.700599,Novo Horizonte
-22.251649,-45.727527,Eletrônica
-22.248137,-45.696891,Anchieta
-22.235429,-45.706882,São Roque
-22.224724,-45.69355,Vista Alegre
-22.239676,-45.71763,Juquita
-22.261707,-45.712804,Novo Horizonte
-22.2351,-45.699394,Maristela
-22.256554,-45.702736,Novo Horizonte
-22.255451,-45.694655,São Benedito
-22.235699,-45.727657,São João
-22.258266,-45.686596,Ozório Machado
-22.250616,-45.685287,Ozório Machado
-22.243193,-45.705407,São Roque
-22.274116,-45.706694,Família Andrade
-22.265132,-45.707906,Família Andrade
-22.24668,-45.694606,São Benedito
-22.248544,-45.703487,Pedreira
-22.240792,-45.737386,Eletrônica
-22.239563,-45.692074,Anchieta
-22.261985,-45.725457,Arco-Íris
-22.255517,-45.688416,Ozório Machado
-22.252692,-45.69466,Anchieta
-22.274676,-45.703212,Família Andrade
-22.258004,-45.687809,Pedreira
-22.260553,-45.707109,Arco-Íris
-22.243266,-45.716019,São Roque
-22.272974,-45.696509,Fernandes
-22.257904,-45.699554,Anchieta
-22.253295,-45.708951,São João
-22.252884,-45.703469,São Benedito
-22.261884,-45.709106,Novo Horizonte
-22.235707,-45.693297,São Benedito
-22.264339,-45.697812,Ozório Machado
-22.225697,-45.712358,Maristela
-22.266949,-45.709195,Família Andrade
-22.249164,-45.711599,Pedreira
-22.261436,-45.682118,Ozório Machado
-22.229548,-45.708057,Vista Alegre
-22.254814,-45.721601,Eletrônica
-22.262231,-45.704134,Fernandes
-22.24797,-45.711283,Juquita
-22.257983,-45.693654,Pedreira
-22.255221,-45.716515,São João
-22.259949,-45.713275,Novo Horizonte
-22.237856,-45.711376,São Roque
-22.248601,-45.692654,Anchieta
-22.257079,-45.690482,Ozório Machado
-22.239508,-45.710936,Maristela
-22.258465,-45.722582,Arco-Íris
-22.247432,-45.703267,São Benedito
-22.257421,-45.702872,Novo Horizonte
-22.225439,-45.702488,Maristela
-22.229751,-45.704988,Vista Alegre
-22.245456,-45.698768,São Roque
-22.255702,-45.690424,Ozório Machado
-22.274344,-45.694846,Por do Sol
-22.250766,-45.714851,Eletrônica
-22.23388,-45.71711,Juquita
-22.244246,-45.700702,São Roque
-22.267471,-45.693487,Fernandes
-22.259149,-45.705394,Pedreira
-22.254265,-45.697591,Por do Sol
-22.255412,-45.727013,Eletrônica
-22.232648,-45.720378,Juquita
-22.266199,-45.698839,Por do Sol
-22.246489,-45.71228,Maristela
-22.267307,-45.698201,Fernandes
-22.24147,-45.719646,Eletrônica
-22.257228,-45.704833,Anchieta
-22.276824,-45.70407,Família Andrade
-22.261701,-45.690136,Vista Alegre
-22.247416,-45.699425,São Benedito
-22.24159,-45.693563,Maristela
-22.24289,-45.725283,Eletrônica
-22.251602,-45.731462,Arco-Íris
-22.268466,-45.694532,Ozório Machado
-22.24532,-45.716796,Arco-Íris
-22.264666,-45.687688,Fernandes
-22.248422,-45.684674,Anchieta
-22.247677,-45.686445,Anchieta
-22.246784,-45.692231,Vista Alegre
-22.233498,-45.697672,Anchieta
-22.240246,-45.698047,São Roque
-22.268551,-45.713405,Família Andrade
-22.250583,-45.691442,Vista Alegre
-22.265461,-45.702169,Fernandes
-22.274523,-45.698681,Por do Sol
-22.274702,-45.711829,Fernandes
-22.241573,-45.694514,Vista Alegre
-22.251666,-45.699429,São Benedito
-22.243718,-45.715518,Arco-Íris
-22.274127,-45.70956,Fernandes
-22.250074,-45.699052,Pedreira
-22.266279,-45.706177,Família Andrade
-22.267028,-45.709261,Novo Horizonte
-22.252002,-45.702585,São Benedito
-22.239987,-45.697034,Anchieta
-22.27149,-45.70104,Por do Sol
-22.251017,-45.715557,Novo Horizonte
-22.230895,-45.70981,Maristela
-22.236863,-45.722806,Juquita
-22.24596,-45.727355,Arco-Íris
-22.248132,-45.699388,São Roque
-22.246635,-45.698396,São Benedito
-22.242416,-45.706834,São Benedito
-22.243026,-45.72202,São Roque
-22.271764,-45.69015,Ozório Machado
-22.241638,-45.699831,São Benedito
-22.253291,-45.689256,Anchieta
-22.274743,-45.7035,Família Andrade
-22.241,-45.699693,São Benedito
-22.279327,-45.697373,Por do Sol
-22.257589,-45.686007,Ozório Machado
-22.258397,-45.724839,Eletrônica
-22.255785,-45.719778,Arco-Íris
-22.250394,-45.695949,Vista Alegre
-22.259575,-45.726465,Eletrônica
-22.265587,-45.708882,Fernandes
-22.256586,-45.702182,Pedreira
-22.248582,-45.724849,Eletrônica
-22.262446,-45.716474,São João
-22.262643,-45.712636,São João
-22.273503,-45.69025,Pedreira
-22.262501,-45.695777,São Benedito
-22.255954,-45.694244,Ozório Machado
-22.243625,-45.703679,Vista Alegre
-22.248327,-45.697816,Anchieta
-22.267786,-45.701136,Fernandes
-22.269088,-45.696596,Pedreira
-22.273577,-45.699921,Família Andrade
-22.238698,-45.702511,Vista Alegre
-22.267691,-45.68984,Pedreira
-22.236212,-45.715045,São Roque
-22.244588,-45.692206,Vista Alegre
-22.265244,-45.702348,Por do Sol
-22.26691,-45.717682,Família Andrade
-22.243822,-45.706804,São Benedito
-22.268754,-45.695367,Ozório Machado
-22.269832,-45.696464,Por do Sol
-22.273142,-45.702851,Família Andrade
-22.259725,-45.705397,Novo Horizonte
-22.267042,-45.690616,Pedreira
-22.241061,-45.711585,Maristela
-22.230074,-45.706907,Maristela
-22.264028,-45.6898,Por do Sol
-22.270897,-45.737586,Eletrônica
-22.268797,-45.70391,Fernandes
-22.264512,-45.682808,Ozório Machado
-22.232019,-45.714976,Juquita
-22.260903,-45.692126,Fernandes
-22.25813,-45.699438,Por do Sol
-22.252154,-45.716086,São João
-22.261349,-45.710867,Fernandes
-22.236065,-45.720088,São Roque
-22.259232,-45.704912,Novo Horizonte
-22.242933,-45.701901,Maristela
-22.25454,-45.688502,São Benedito
-22.238224,-45.718004,Juquita
-22.266002,-45.704289,Novo Horizonte
-22.262188,-45.686245,Ozório Machado
-22.2478,-45.726322,Arco-Íris
-22.263374,-45.698414,Por do Sol
-22.248211,-45.696395,Anchieta
-22.259371,-45.697631,Novo Horizonte
-22.283376,-45.709422,Família Andrade
-22.239015,-45.6964,Anchieta
-22.256582,-45.712327,Pedreira
-22.262452,-45.692505,Por do Sol
-22.265135,-45.69575,Por do Sol
-22.260499,-45.689914,Pedreira
-22.262852,-45.699135,Fernandes
-22.261236,-45.693433,Por do Sol
-22.25855,-45.684516,Ozório Machado
-22.273602,-45.693506,Fernandes
-22.24236,-45.695198,Anchieta
-22.260837,-45.689665,Pedreira
-22.271714,-45.709511,Família Andrade
-22.262001,-45.70393,São João
-22.257889,-45.717785,Arco-Íris
-22.268841,-45.714307,Fernandes
-22.246883,-45.712367,São Roque
-22.24372,-45.72605,São João
-22.256658,-45.7237,Eletrônica
-22.257552,-45.692234,Anchieta
-22.243135,-45.709943,São João
-22.255494,-45.694027,São Benedito
-22.242654,-45.69723,Vista Alegre
-22.242645,-45.716649,São João
-22.248851,-45.711021,São Roque
-22.261176,-45.709545,Novo Horizonte
-22.245212,-45.716953,Eletrônica
-22.25006,-45.690167,Anchieta
-22.235809,-45.713182,Maristela
-22.267801,-45.715013,Novo Horizonte
-22.268437,-45.700836,Por do Sol
-22.249463,-45.705911,Vista Alegre
-22.246108,-45.69721,São João
-22.238922,-45.715809,Juquita
-22.266536,-45.702418,Novo Horizonte
-22.255121,-45.701121,Pedreira
-22.232227,-45.695075,Vista Alegre
-22.256998,-45.699487,Pedreira
-22.261526,-45.715082,Família Andrade
-22.265828,-45.709771,Pedreira
-22.24437,-45.712353,Maristela
-22.234397,-45.724483,Juquita
-22.244612,-45.691083,Pedreira
-22.249245,-45.707214,Anchieta
-22.232876,-45.725275,Juquita
-22.262707,-45.720599,Arco-Íris
-22.270366,-45.716004,Família Andrade
-22.273742,-45.70641,Família Andrade
-22.250066,-45.701377,Novo Horizonte
-22.251369,-45.687664,São Benedito
-22.257681,-45.700979,São Benedito
-22.264034,-45.698137,Ozório Machado
-22.262073,-45.705763,Novo Horizonte
-22.276868,-45.70262,Família Andrade
-22.254302,-45.688964,Pedreira
-22.24282,-45.697957,Anchieta
-22.25367,-45.692827,Pedreira
-22.244096,-45.716177,Eletrônica
-22.24576,-45.718998,São Roque
-22.263149,-45.698245,Por do Sol
-22.241868,-45.708662,Maristela
-22.241831,-45.70046,Vista Alegre
-22.257167,-45.695903,São Roque
-22.238429,-45.709195,São Roque
-22.265241,-45.710796,São João
-22.238409,-45.702442,Maristela
-22.258947,-45.717425,Novo Horizonte
-22.255923,-45.682601,Ozório Machado
-22.261869,-45.702578,Novo Horizonte
-22.248591,-45.697948,Anchieta
-22.261371,-45.700125,Por do Sol
-22.257582,-45.695076,São Benedito
-22.227732,-45.720272,Juquita
-22.279628,-45.693642,Pedreira
-22.264019,-45.709801,Novo Horizonte
-22.265193,-45.680658,Ozório Machado
-22.264964,-45.692555,Fernandes
-22.2537,-45.692009,Vista Alegre
-22.266496,-45.718273,Família Andrade
-22.274044,-45.708445,Família Andrade
-22.26979,-45.693818,Ozório Machado
-22.270646,-45.720229,Família Andrade
-22.26049,-45.697163,Ozório Machado
-22.246999,-45.716791,São João
-22.267329,-45.697434,São João
-22.250426,-45.715701,Maristela
-22.24999,-45.706475,Vista Alegre
-22.265656,-45.699091,Por do Sol
-22.252445,-45.729398,Arco-Íris
-22.251391,-45.715408,São João
-22.247295,-45.7276,Juquita
-22.253785,-45.721688,Arco-Íris
-22.263118,-45.706653,Fernandes
-22.242518,-45.698187,Pedreira
-22.238177,-45.735986,Juquita
-22.237469,-45.705102,Maristela
-22.265587,-45.690489,Por do Sol
-22.257117,-45.702671,Pedreira
-22.240988,-45.698452,São Benedito
-22.23848,-45.706029,São Benedito
-22.284134,-45.716091,Família Andrade
-22.239225,-45.691373,São Roque
-22.234222,-45.697369,Vista Alegre
-22.242761,-45.708064,Vista Alegre
-22.251893,-45.696931,Ozório Machado
-22.267318,-45.686952,Ozório Machado
-22.244384,-45.697174,Vista Alegre
-22.255691,-45.715402,Arco-Íris
-22.267439,-45.69467,Ozório Machado
-22.26001,-45.706943,São João
-22.270409,-45.700538,Por do Sol
-22.259938,-45.716159,Arco-Íris
-22.225369,-45.700135,Vista Alegre
-22.260374,-45.736074,Eletrônica
-22.246602,-45.686285,Anchieta
-22.239214,-45.726228,Eletrônica
-22.246266,-45.69991,Maristela
-22.226453,-45.712285,Vista Alegre
-22.265356,-45.697181,Ozório Machado
-22.250571,-45.729266,Eletrônica
-22.255081,-45.69199,Pedreira
-22.253972,-45.713079,Eletrônica
-22.226099,-45.718688,Juquita
-22.245214,-45.705856,Anchieta
-22.265044,-45.689231,Por do Sol
-22.259319,-45.718471,São João
-22.261888,-45.710009,São João
-22.247419,-45.723493,São João
-22.246844,-45.684762,Anchieta
-22.241545,-45.704351,Vista Alegre
-22.263977,-45.691271,Por do Sol
-22.271899,-45.687162,Fernandes
-22.260266,-45.71952,Novo Horizonte
-22.256896,-45.71613,São João
-22.259118,-45.689362,Ozório Machado
-22.250595,-45.712111,São Benedito
-22.224635,-45.723426,Juquita
-22.240949,-45.700788,São Benedito
-22.273581,-45.702287,Fernandes
-22.277691,-45.716911,Família Andrade
-22.253061,-45.698638,Anchieta
-22.243599,-45.732553,Eletrônica
-22.242459,-45.709651,São Roque
-22.249071,-45.686159,Ozório Machado
-22.252189,-45.700547,Pedreira
-22.256098,-45.69741,São João
-22.256721,-45.72588,Arco-Íris
-22.261834,-45.717027,Família Andrade
-22.254436,-45.728517,São Roque
-22.245892,-45.701365,Anchieta
-22.25036,-45.720449,São João
-22.249197,-45.72007,Eletrônica
-22.254939,-45.734141,Eletrônica
-22.245983,-45.706861,São Benedito
-22.255136,-45.698398,Pedreira
-22.269957,-45.707288,Família Andrade
-22.253309,-45.71929,Eletrônica
-22.240575,-45.725867,São Roque
-22.267243,-45.683499,Ozório Machado
-22.264167,-45.714363,Família Andrade
-22.24267,-45.735453,Eletrônica
-22.237068,-45.716795,Juquita
-22.244084,-45.731007,Eletrônica
-22.257129,-45.702039,Anchieta
-22.262132,-45.717123,Família Andrade
-22.260405,-45.690226,Fernandes
-22.262283,-45.695877,Fernandes
-22.242803,-45.713222,Maristela
-22.254363,-45.72339,Eletrônica
-22.27057,-45.711234,Fernandes
-22.258573,-45.725371,São João
-22.235141,-45.725211,Juquita
-22.240877,-45.700628,São Benedito
-22.255182,-45.690367,Anchieta
-22.250678,-45.722803,Arco-Íris
-22.232434,-45.6981,São Roque
-22.243745,-45.697715,São Roque
-22.241814,-45.712735,Juquita
-22.270067,-45.714877,Família Andrade
-22.245107,-45.703454,São Benedito
-22.26498,-45.69753,Por do Sol
-22.263779,-45.677814,Ozório Machado
-22.257621,-45.71137,São João
-22.266278,-45.696264,Pedreira
-22.261746,-45.690605,Pedreira
-22.261445,-45.685859,Ozório Machado
-22.232465,-45.694045,Vista Alegre
-22.261652,-45.690183,Pedreira
-22.23393,-45.681405,Vista Alegre
-22.235526,-45.706324,São Roque
-22.241737,-45.709048,Maristela
-22.252989,-45.709404,São Benedito
-22.262079,-45.693637,Novo Horizonte
-22.258387,-45.696918,Por do Sol
-22.266485,-45.710417,Novo Horizonte
-22.265844,-45.696658,Ozório Machado
-22.241894,-45.733144,Juquita
-22.264159,-45.714695,Novo Horizonte
-22.264059,-45.714249,Novo Horizonte
-22.261569,-45.702457,Fernandes
-22.269682,-45.709997,Novo Horizonte
-22.246987,-45.707633,São Roque
-22.264327,-45.728419,Arco-Íris
-22.264965,-45.691689,Por do Sol
-22.256495,-45.702572,Pedreira
-22.248242,-45.711987,São João
-22.2553,-45.723326,Arco-Íris
-22.246204,-45.712623,Maristela
-22.239194,-45.695298,São Roque
-22.257516,-45.698061,Fernandes
-22.273203,-45.707464,Família Andrade
-22.263008,-45.687606,Ozório Machado
-22.242972,-45.693137,Vista Alegre
-22.246726,-45.698006,Anchieta
-22.2455,-45.69707,São Benedito
-22.252297,-45.704106,São João
-22.257952,-45.737274,Arco-Íris
-22.228759,-45.721424,Juquita
-22.25042,-45.687632,Pedreira
-22.266009,-45.685548,Ozório Machado
-22.257585,-45.69632,São Benedito
-22.247148,-45.707788,São João
-22.269015,-45.709183,Fernandes
-22.236172,-45.711852,Juquita
-22.263895,-45.702964,Novo Horizonte
-22.235901,-45.705818,Vista Alegre
-22.250322,-45.725781,Arco-Íris
-22.270519,-45.695853,Novo Horizonte
-22.274708,-45.696414,Fernandes
-22.254068,-45.70542,São João
-22.246322,-45.714859,São João
-22.231156,-45.717401,Juquita
-22.2687,-45.698561,Novo Horizonte
-22.241212,-45.695897,São Benedito
-22.28167,-45.701076,Família Andrade
-22.257,-45.726963,Arco-Íris
-22.249212,-45.718172,Eletrônica
-22.268775,-45.709538,Novo Horizonte
-22.268399,-45.691214,Ozório Machado
-22.258351,-45.713697,Arco-Íris
-22.242164,-45.716755,Eletrônica
-22.253916,-45.714165,Arco-Íris
-22.245852,-45.713304,Maristela
-22.27492,-45.6972,Novo Horizonte
-22.246696,-45.708142,Maristela
-22.275615,-45.721782,Família Andrade
-22.247422,-45.710733,São Roque
-22.267533,-45.71167,Família Andrade
-22.249532,-45.687103,Anchieta
-22.261593,-45.699496,Por do Sol
-22.260858,-45.70342,Por do Sol
-22.246424,-45.724576,Maristela
-22.254535,-45.699197,Fernandes
-22.26385,-45.711065,São João
-22.241766,-45.70872,São Roque
-22.25776,-45.709181,São João
-22.249136,-45.69404,Maristela
-22.258112,-45.690828,Ozório Machado
-22.224606,-45.723875,Juquita
-22.260023,-45.682816,Fernandes
-22.244132,-45.724245,Eletrônica
-22.255981,-45.699893,São Roque
-22.250076,-45.705329,São Roque
-22.242804,-45.699679,Maristela
-22.25847,-45.695194,Ozório Machado
-22.241823,-45.686626,São Benedito
-22.25007,-45.688598,Anchieta
-22.272681,-45.711351,Família Andrade
-22.270152,-45.713165,Novo Horizonte
-22.240568,-45.703641,São Roque
-22.272631,-45.725891,Família Andrade
-22.244761,-45.68451,Anchieta
-22.233821,-45.711611,Juquita
-22.257357,-45.706347,Maristela
-22.258463,-45.709235,Novo Horizonte
-22.223997,-45.704353,Maristela
-22.269695,-45.715464,Família Andrade
-22.277888,-45.692818,Fernandes
-22.239076,-45.702286,Anchieta
-22.255674,-45.706538,São Benedito
-22.252085,-45.687651,Vista Alegre
-22.263685,-45.694252,Fernandes
-22.24064,-45.69669,Vista Alegre
-22.269137,-45.712104,Pedreira
-22.245258,-45.696964,São Benedito
-22.230006,-45.709846,Juquita
-22.256984,-45.698084,Ozório Machado
-22.272067,-45.707773,Fernandes
-22.227135,-45.693853,São Roque
-22.238691,-45.706461,Maristela
-22.265546,-45.682546,Por do Sol
-22.230472,-45.715213,Juquita
-22.246383,-45.697101,Maristela
-22.262526,-45.715479,Novo Horizonte
-22.262882,-45.713214,Pedreira
-22.253606,-45.697564,Maristela
-22.255417,-45.694466,Anchieta
-22.264586,-45.689669,Fernandes
-22.247048,-45.734003,Eletrônica
-22.26519,-45.710674,Novo Horizonte
-22.247459,-45.727714,Eletrônica
-22.247944,-45.691566,Vista Alegre
-22.270245,-45.709411,Família Andrade
-22.267312,-45.702284,Fernandes
-22.282275,-45.70345,Fernandes
-22.256067,-45.720627,Eletrônica
-22.277083,-45.70969,Família Andrade
-22.244061,-45.716282,Eletrônica
-22.22964,-45.714373,Maristela
-22.26273,-45.685806,Ozório Machado
-22.247116,-45.717695,Eletrônica
-22.259081,-45.723451,Arco-Íris
-22.26278,-45.711372,Fernandes
-22.247995,-45.722797,Arco-Íris
-22.255968,-45.694747,Fernandes
-22.243118,-45.691365,Anchieta
-22.259309,-45.716196,São Roque
-22.260111,-45.704871,Novo Horizonte
-22.241875,-45.706304,Maristela
-22.254082,-45.707976,São Roque
-22.248492,-45.689821,Anchieta
-22.271889,-45.693759,Pedreira
-22.251338,-45.694331,Por do Sol
-22.229703,-45.702547,Juquita
-22.232961,-45.695908,Vista Alegre
-22.248214,-45.700427,São Roque
-22.26301,-45.692358,Pedreira
-22.257744,-45.691064,Ozório Machado
-22.246035,-45.696483,São Benedito
-22.229737,-45.71927,Juquita
-22.246741,-45.689811,São Benedito
-22.253873,-45.70887,São João
-22.248553,-45.69273,Anchieta
-22.252656,-45.708863,Novo Horizonte
-22.250351,-45.704578,São Benedito
-22.253022,-45.71999,Arco-Íris
-22.263199,-45.674788,Ozório Machado
-22.263841,-45.698088,Pedreira
-22.276022,-45.703446,Novo Horizonte
-22.250985,-45.708422,Arco-Íris
-22.230486,-45.686108,Vista Alegre
-22.232514,-45.706814,Maristela
-22.248447,-45.714802,Maristela
-22.243474,-45.686596,São Roque
-22.247175,-45.709086,Maristela
-22.233332,-45.71665,Maristela
-22.253799,-45.696803,Por do Sol
-22.248758,-45.717946,Arco-Íris
-22.270258,-45.68705,Pedreira
-22.269944,-45.693229,Fernandes
-22.23143,-45.700552,São Benedito
-22.256347,-45.705272,Fernandes
-22.243368,-45.730543,Eletrônica
-22.250842,-45.724365,Arco-Íris
-22.259714,-45.695728,Pedreira
-22.243166,-45.716548,Eletrônica
-22.265612,-45.695129,Ozório Machado
-22.266304,-45.690508,Por do Sol
-22.249677,-45.732081,Eletrônica
-22.252012,-45.710059,São Roque
-22.255249,-45.706793,Pedreira
-22.248568,-45.698461,Vista Alegre
-22.246202,-45.707694,São João
-22.253112,-45.698279,Pedreira
-22.246711,-45.721548,São João
-22.261398,-45.730293,Eletrônica
-22.270737,-45.709356,Fernandes
-22.251784,-45.697219,Anchieta
-22.253085,-45.722926,Arco-Íris
-22.257867,-45.698001,Por do Sol
-22.260714,-45.690219,Pedreira
-22.241192,-45.697768,São Roque
-22.275227,-45.713703,Família Andrade
-22.242616,-45.696416,Vista Alegre
-22.23788,-45.722531,Juquita
-22.255563,-45.707639,Novo Horizonte
-22.27736,-45.721725,Família Andrade
-22.266429,-45.689587,Por do Sol
-22.262293,-45.712505,São João
-22.234955,-45.725765,Juquita
-22.268511,-45.70007,Por do Sol
-22.247593,-45.72219,Juquita
-22.265473,-45.691903,Por do Sol
-22.230282,-45.726596,Juquita
-22.271281,-45.69409,Fernandes
-22.23459,-45.712389,Juquita
-22.252216,-45.72414,Arco-Íris
-22.251102,-45.71135,São Roque
-22.243769,-45.710156,São João
-22.254429,-45.693995,São Roque
-22.260489,-45.699584,Fernandes
-22.248054,-45.690757,Vista Alegre
-22.245027,-45.711141,Pedreira
-22.260505,-45.682734,Ozório Machado
-22.241654,-45.69553,Anchieta
-22.263754,-45.720012,Novo Horizonte
-22.237579,-45.704471,Maristela
-22.245331,-45.695266,Maristela
-22.235987,-45.692072,Anchieta
-22.260791,-45.708569,Fernandes
-22.293004,-45.70123,Fernandes
-22.271049,-45.711814,Família Andrade
-22.244826,-45.714063,Juquita
-22.249126,-45.691686,São Benedito
-22.246377,-45.694083,São Benedito
-22.250218,-45.708997,Novo Horizonte
-22.254094,-45.701168,São João
-22.279752,-45.696839,Fernandes
-22.240154,-45.700236,Maristela
-22.272876,-45.699008,Por do Sol
-22.252849,-45.726321,São João
-22.241915,-45.695927,Vista Alegre
-22.26768,-45.700773,Pedreira
-22.277827,-45.722223,Família Andrade
-22.253962,-45.722813,Arco-Íris
-22.26416,-45.710502,Fernandes
-22.245565,-45.714812,São Roque
-22.250492,-45.72862,Eletrônica
-22.260207,-45.710046,Novo Horizonte
-22.254027,-45.708929,São João
-22.272028,-45.721822,Família Andrade
-22.23172,-45.700835,Juquita
-22.238188,-45.712069,São Roque
-22.269769,-45.707701,Novo Horizonte
-22.250493,-45.700717,Pedreira
-22.25769,-45.725563,Arco-Íris
-22.237299,-45.716407,São João
-22.256534,-45.704433,São João
-22.258107,-45.691734,Anchieta
-22.248242,-45.716599,São Roque
-22.265563,-45.70607,Fernandes
-22.235662,-45.718602,Juquita
-22.258184,-45.720008,Arco-Íris
-22.24967,-45.702064,São Benedito
-22.245344,-45.702215,Maristela
-22.272191,-45.70411,Fernandes
-22.250009,-45.696125,Pedreira
-22.242519,-45.708269,São Roque
-22.245792,-45.703384,São Benedito
-22.266425,-45.708917,Novo Horizonte
-22.249335,-45.72701,Eletrônica
-22.268868,-45.701813,Por do Sol
-22.261013,-45.702385,São Benedito
-22.263697,-45.701,Pedreira
-22.244754,-45.701011,Anchieta
-22.254836,-45.710401,São João
-22.231359,-45.722538,Juquita
-22.261502,-45.689536,Por do Sol
-22.251064,-45.716265,Eletrônica
-22.241585,-45.711848,Juquita
-22.242961,-45.697282,São Roque
-22.252089,-45.699873,Anchieta
-22.262992,-45.686911,Pedreira
-22.226921,-45.712652,São Roque
-22.254978,-45.729026,Eletrônica
-22.247724,-45.720713,Eletrônica
-22.253511,-45.720357,Eletrônica
-22.240641,-45.69937,Anchieta
-22.259109,-45.708949,Pedreira
-22.237169,-45.702954,Vista Alegre
-22.249131,-45.698456,Vista Alegre
-22.248598,-45.701911,Maristela
-22.262778,-45.70915,Família Andrade
-22.239404,-45.712364,São Roque
-22.24428,-45.711072,Juquita
-22.239509,-45.712407,São Roque
-22.257027,-45.695989,Por do Sol
-22.269475,-45.693342,Por do Sol
-22.269832,-45.713292,Família Andrade
-22.262001,-45.685321,Ozório Machado
-22.243912,-45.700836,São Roque
-22.270409,-45.687639,Por do Sol
-22.24636,-45.707375,São Roque
-22.257602,-45.725489,Arco-Íris
-22.26942,-45.68961,Pedreira
-22.239958,-45.701462,São Benedito
-22.239484,-45.709709,Vista Alegre
-22.253328,-45.700205,Novo Horizonte
-22.257528,-45.682916,Por do Sol
-22.248198,-45.714185,Arco-Íris
-22.248065,-45.71427,Maristela
-22.266712,-45.704613,Novo Horizonte
-22.24805,-45.694434,Anchieta
-22.25012,-45.717364,Eletrônica
-22.259228,-45.693532,Maristela
-22.271723,-45.716687,Família Andrade
-22.243675,-45.709841,São João
-22.239764,-45.715952,São Roque
-22.23378,-45.715062,Maristela
-22.235871,-45.705969,Maristela
-22.270486,-45.701919,Novo Horizonte
-22.261004,-45.720247,São João
-22.265981,-45.693622,Por do Sol
-22.248097,-45.712888,São Roque
-22.270241,-45.721323,Família Andrade
-22.260939,-45.701329,Fernandes
-22.255211,-45.728659,Arco-Íris
-22.244704,-45.692372,Vista Alegre
-22.265704,-45.716135,Novo Horizonte
-22.257806,-45.682825,Por do Sol
-22.253549,-45.716571,São João
-22.232142,-45.701122,Maristela
-22.26416,-45.698751,Por do Sol
-22.238302,-45.686907,Vista Alegre
-22.247364,-45.71201,São Roque
-22.266469,-45.697586,Ozório Machado
-22.24158,-45.702437,São Roque
-22.237096,-45.711885,São Roque
-22.252021,-45.690614,Anchieta
-22.265129,-45.712444,Fernandes
-22.254315,-45.705218,Novo Horizonte
-22.258343,-45.731494,Arco-Íris
-22.271955,-45.700328,Por do Sol
-22.249789,-45.720126,São João
-22.219735,-45.71164,Juquita
-22.261742,-45.710798,Novo Horizonte
-22.254805,-45.69463,Anchieta
-22.28063,-45.703034,Fernandes
-22.256442,-45.698949,Por do Sol
-22.255698,-45.715128,São Roque
-22.236167,-45.702415,Maristela
-22.267164,-45.687895,Por do Sol
-22.258226,-45.721913,São João
-22.270909,-45.711915,Família Andrade
-22.236553,-45.709176,São Roque
-22.273557,-45.709059,Família Andrade
-22.251553,-45.700056,Vista Alegre
-22.254943,-45.690667,Fernandes
-22.273885,-45.710813,Família Andrade
-22.266633,-45.704595,Novo Horizonte
-22.246396,-45.72506,Eletrônica
-22.247388,-45.716374,Eletrônica
-22.270081,-45.690609,Por do Sol
-22.27505,-45.708982,Família Andrade
-22.248646,-45.68334,Pedreira
-22.235225,-45.717905,Juquita
-22.24387,-45.699339,São Benedito
-22.237089,-45.71746,Juquita
-22.265251,-45.697378,Novo Horizonte
-22.253671,-45.704956,São Benedito
-22.23303,-45.711294,Juquita
-22.240452,-45.693784,Vista Alegre
-22.264182,-45.715914,Novo Horizonte
-22.267098,-45.695671,Ozório Machado
-22.245177,-45.708419,São João
-22.263605,-45.683454,Ozório Machado
