lat,lon,bairro,situacao
-22.261574,-45.71105,Novo Horizonte,normal
-22.254081,-45.696681,Ozório Machado,normal
-22.243863,-45.701144,Vista Alegre,normal
-22.237331,-45.701065,Maristela,piscando
-22.245328,-45.699891,Vista Alegre,normal
-22.266536,-45.705428,Fernandes,normal
-22.262793,-45.707503,Novo Horizonte,normal
-22.237517,-45.706448,São Benedito,normal
-22.255151,-45.705378,São João,normal
-22.261194,-45.71016,Família Andrade,normal
-22.265294,-45.709697,Família Andrade,normal
-22.264985,-45.705812,Fernandes,normal
-22.265031,-45.705715,São João,normal
-22.246987,-45.697416,Vista Alegre,normal
-22.261477,-45.697685,Por do Sol,normal
-22.263082,-45.703321,Família Andrade,apagado
-22.243818,-45.700303,Vista Alegre,piscando
-22.244558,-45.704332,São Benedito,normal
-22.261523,-45.713078,Novo Horizonte,piscando
-22.264093,-45.700623,Fernandes,normal
-22.236312,-45.701594,Maristela,normal
-22.259602,-45.695908,Por do Sol,apagado
-22.245203,-45.714838,São Roque,piscando
-22.258279,-45.710009,Arco-Íris,apagado
-22.256374,-45.707711,Novo Horizonte,normal
-22.240043,-45.697533,Vista Alegre,normal
-22.251192,-45.709424,Novo Horizonte,normal
-22.2642,-45.708038,Família Andrade,normal
-22.250522,-45.69867,Anchieta,apagado
-22.258104,-45.714627,Arco-Íris,baixa_luminosidade
-22.235845,-45.710127,Juquita,normal
-22.253994,-45.705494,São João,normal
-22.263111,-45.699526,Por do Sol,normal
-22.257691,-45.703445,Pedreira,piscando
-22.255525,-45.707948,Novo Horizonte,normal
-22.233685,-45.709997,Juquita,normal
-22.254888,-45.710968,Eletrônica,normal
-22.243345,-45.706063,Maristela,piscando
-22.244513,-45.69991,Maristela,normal
-22.258819,-45.701946,Por do Sol,normal
-22.24378,-45.702417,Maristela,apagado
-22.25721,-45.711344,Novo Horizonte,baixa_luminosidade
-22.253635,-45.697563,Pedreira,normal
-22.260064,-45.693596,Ozório Machado,normal
-22.245649,-45.706346,São Roque,baixa_luminosidade
-22.252288,-45.712763,Arco-Íris,normal
-22.250574,-45.69788,São Benedito,apagado
-22.258668,-45.699413,Pedreira,normal
-22.262542,-45.707167,Novo Horizonte,normal
-22.235894,-45.706984,Juquita,normal
-22.259495,-45.697489,Por do Sol,baixa_luminosidade
-22.2581,-45.696729,Pedreira,normal
-22.267487,-45.711805,Fernandes,normal
-22.26047,-45.710971,Fernandes,normal
-22.25772,-45.700757,Por do Sol,normal
-22.256902,-45.69452,Ozório Machado,normal
-22.238127,-45.711558,Juquita,normal
-22.238654,-45.711702,Juquita,normal
-22.259922,-45.71121,Novo Horizonte,baixa_luminosidade
-22.261282,-45.715118,Novo Horizonte,normal
-22.243183,-45.701589,Anchieta,normal
-22.257441,-45.705595,Família Andrade,normal
-22.258538,-45.708157,Novo Horizonte,normal
-22.256759,-45.69003,Ozório Machado,normal
-22.25884,-45.692662,Ozório Machado,normal
-22.249079,-45.692232,Anchieta,piscando
-22.241618,-45.71236,São Roque,normal
-22.245468,-45.711206,Eletrônica,apagado
-22.257939,-45.692576,Por do Sol,piscando
-22.261195,-45.70319,Família Andrade,normal
-22.265345,-45.697968,Pedreira,apagado
-22.247347,-45.697926,Vista Alegre,baixa_luminosidade
-22.255185,-45.689339,Ozório Machado,apagado
-22.265627,-45.711422,Fernandes,normal
-22.260079,-45.69127,Ozório Machado,baixa_luminosidade
-22.238858,-45.710515,Juquita,normal
-22.25943,-45.705903,Família Andrade,sem_sinal
-22.239577,-45.697558,Vista Alegre,piscando
-22.260444,-45.695767,Por do Sol,apagado
-22.266918,-45.712955,Família Andrade,normal
-22.251098,-45.714988,São João,piscando
-22.255239,-45.689796,Ozório Machado,normal
-22.242663,-45.710621,São Roque,piscando
-22.262807,-45.703443,Família Andrade,piscando
-22.265891,-45.714702,Fernandes,normal
-22.260312,-45.704565,Família Andrade,normal
-22.244167,-45.699299,Anchieta,normal
-22.249171,-45.695435,Vista Alegre,normal
-22.266239,-45.711005,Fernandes,apagado
-22.24056,-45.701296,Vista Alegre,normal
-22.257289,-45.705341,Pedreira,normal
-22.250255,-45.711356,São João,normal
-22.259151,-45.709462,Arco-Íris,piscando
-22.245148,-45.697021,Anchieta,normal
-22.257461,-45.704413,Fernandes,normal
-22.257406,-45.691562,Ozório Machado,apagado
-22.242717,-45.709224,São Roque,normal
-22.259149,-45.698037,Por do Sol,normal
-22.26018,-45.698403,Pedreira,normal
-22.248867,-45.712657,Eletrônica,apagado
-22.246051,-45.697403,Vista Alegre,normal
-22.258945,-45.694062,Ozório Machado,normal
-22.246156,-45.696156,Anchieta,normal
-22.26613,-45.710425,Família Andrade,sem_sinal
-22.235707,-45.705082,Juquita,piscando
-22.234102,-45.703366,Maristela,normal
-22.251834,-45.711573,Arco-Íris,baixa_luminosidade
-22.248485,-45.701415,Vista Alegre,normal
-22.247801,-45.695219,Anchieta,apagado
-22.239371,-45.704423,São Benedito,normal
-22.245738,-45.69893,Vista Alegre,apagado
-22.264245,-45.710364,Fernandes,normal
-22.250537,-45.698105,Pedreira,normal
-22.244183,-45.705836,Maristela,normal
-22.262085,-45.697167,Pedreira,sem_sinal
-22.244062,-45.693082,Vista Alegre,apagado
-22.248934,-45.698837,Anchieta,baixa_luminosidade
-22.247319,-45.70714,Eletrônica,normal
-22.256863,-45.711592,Novo Horizonte,normal
-22.263438,-45.711562,Novo Horizonte,normal
-22.248085,-45.704989,São Benedito,normal
-22.248818,-45.696304,Vista Alegre,normal
-22.240342,-45.712465,Juquita,normal
-22.240296,-45.706637,Maristela,baixa_luminosidade
-22.261017,-45.696828,Por do Sol,normal
-22.244324,-45.697579,Vista Alegre,normal
-22.263468,-45.700899,Pedreira,apagado
-22.249897,-45.693229,Ozório Machado,normal
-22.257273,-45.692029,Ozório Machado,normal
-22.265052,-45.707774,Fernandes,normal
-22.260283,-45.710823,São João,normal
-22.239272,-45.708076,São Roque,normal
-22.26038,-45.704684,Fernandes,normal
-22.242446,-45.710379,São Roque,normal
-22.244494,-45.697086,Anchieta,normal
-22.254203,-45.70944,Arco-Íris,normal
-22.258271,-45.710869,Novo Horizonte,normal
-22.257236,-45.709779,Novo Horizonte,sem_sinal
-22.261475,-45.700411,Por do Sol,piscando
-22.258811,-45.701331,Novo Horizonte,normal
-22.256539,-45.697525,Ozório Machado,apagado
-22.253402,-45.70823,São João,normal
-22.259002,-45.706403,Novo Horizonte,apagado
-22.238979,-45.698675,Vista Alegre,apagado
-22.261889,-45.698281,Por do Sol,apagado
-22.247173,-45.692562,Anchieta,normal
-22.241685,-45.703208,Maristela,normal
-22.238518,-45.707219,São Roque,normal
-22.25986,-45.694637,Por do Sol,normal
-22.24003,-45.705067,São Benedito,normal
-22.252372,-45.710939,Eletrônica,normal
-22.246708,-45.703009,São Benedito,normal
-22.249237,-45.705009,São Benedito,normal
-22.242969,-45.714967,São Roque,normal
-22.240181,-45.713306,Juquita,apagado
-22.243394,-45.702342,Vista Alegre,normal
-22.26295,-45.70253,Fernandes,normal
-22.263049,-45.704864,Fernandes,normal
-22.236488,-45.710539,Juquita,normal
-22.241905,-45.697869,Vista Alegre,normal
-22.256876,-45.702491,Pedreira,apagado
-22.257978,-45.707069,São João,normal
-22.247833,-45.694611,Anchieta,apagado
-22.251079,-45.71222,São João,normal
-22.266089,-45.703387,Fernandes,baixa_luminosidade
-22.263918,-45.701809,Família Andrade,normal
-22.251656,-45.704951,Pedreira,baixa_luminosidade
-22.257767,-45.704572,Pedreira,normal
-22.255126,-45.711903,Arco-Íris,normal
-22.246105,-45.699722,Anchieta,normal
-22.241525,-45.694826,Anchieta,normal
-22.265675,-45.700106,Pedreira,piscando
-22.249639,-45.709839,Eletrônica,piscando
-22.258165,-45.711583,Arco-Íris,apagado
-22.265082,-45.697417,Por do Sol,normal
-22.254366,-45.710652,Arco-Íris,apagado
-22.26455,-45.70421,Família Andrade,piscando
-22.264303,-45.705547,Fernandes,normal
-22.236329,-45.700159,Maristela,normal
-22.258131,-45.699377,Por do Sol,baixa_luminosidade
-22.253802,-45.702141,Pedreira,apagado
-22.258618,-45.711536,Família Andrade,normal
-22.253326,-45.712613,Arco-Íris,normal
-22.245344,-45.6975,Anchieta,sem_sinal
-22.247665,-45.713348,São Roque,normal
-22.256998,-45.698614,Pedreira,sem_sinal
-22.24653,-45.703254,São Benedito,normal
-22.260663,-45.695136,Por do Sol,normal
-22.256715,-45.698312,Pedreira,normal
-22.248717,-45.709311,São Roque,normal
-22.243963,-45.705257,Maristela,normal
-22.26134,-45.703839,Família Andrade,sem_sinal
-22.250384,-45.714284,Eletrônica,normal
-22.259471,-45.711032,Arco-Íris,baixa_luminosidade
-22.250455,-45.699302,Pedreira,piscando
-22.265804,-45.713661,Família Andrade,apagado
-22.252212,-45.699214,Pedreira,normal
-22.25795,-45.70623,Fernandes,piscando
-22.258526,-45.695426,Ozório Machado,sem_sinal
-22.260327,-45.704059,Pedreira,piscando
-22.25721,-45.693009,Ozório Machado,normal
-22.245536,-45.69862,Vista Alegre,normal
-22.253195,-45.701632,Pedreira,normal
-22.250054,-45.6979,Anchieta,normal
-22.254857,-45.698298,Pedreira,normal
-22.236234,-45.704694,Maristela,normal
-22.242011,-45.702027,Anchieta,normal
-22.264968,-45.696904,Por do Sol,apagado
-22.251868,-45.714469,São Roque,normal
-22.264121,-45.699454,Por do Sol,normal
-22.263629,-45.696117,Por do Sol,normal
-22.260198,-45.705506,Fernandes,piscando
-22.244303,-45.699319,Vista Alegre,normal
-22.24421,-45.703184,São Roque,normal
-22.264571,-45.697586,Por do Sol,normal
-22.264483,-45.697729,Por do Sol,piscando
-22.262802,-45.704368,Fernandes,baixa_luminosidade
-22.244322,-45.713332,São Roque,normal
-22.249993,-45.712923,Arco-Íris,normal
-22.244248,-45.693148,Anchieta,baixa_luminosidade
-22.239045,-45.708018,Juquita,apagado
-22.240535,-45.708107,Maristela,apagado
-22.263491,-45.695365,Por do Sol,normal
-22.248675,-45.695969,Vista Alegre,normal
-22.265789,-45.701579,Família Andrade,normal
-22.24024,-45.709745,Juquita,normal
-22.252371,-45.707295,São João,normal
-22.261735,-45.701111,Novo Horizonte,normal
-22.262518,-45.703351,Fernandes,normal
-22.262346,-45.705485,Fernandes,normal
-22.246359,-45.692457,Anchieta,normal
-22.238484,-45.698355,Anchieta,normal
-22.254667,-45.708252,São João,normal
-22.254884,-45.696714,Ozório Machado,apagado
-22.247388,-45.695837,Anchieta,baixa_luminosidade
-22.242441,-45.702986,Vista Alegre,normal
-22.237541,-45.711288,São Roque,apagado
-22.255255,-45.701839,Novo Horizonte,normal
-22.242646,-45.713752,São Roque,normal
-22.238293,-45.700268,São Benedito,normal
-22.252965,-45.708951,São João,normal
-22.252816,-45.7133,Arco-Íris,normal
-22.261827,-45.700586,Fernandes,normal
-22.234992,-45.701337,Maristela,sem_sinal
-22.241783,-45.707015,Maristela,piscando
-22.263665,-45.705163,Família Andrade,normal
-22.243854,-45.7008,Vista Alegre,sem_sinal
-22.262789,-45.696306,Por do Sol,normal
-22.262969,-45.706328,Família Andrade,normal
-22.235171,-45.711027,Juquita,apagado
-22.246344,-45.708684,São Roque,normal
-22.264282,-45.696243,Por do Sol,normal
-22.245429,-45.698139,Anchieta,normal
-22.25814,-45.692917,Pedreira,piscando
-22.25285,-45.711026,Arco-Íris,apagado
-22.249568,-45.705786,São João,normal
-22.264764,-45.705285,Novo Horizonte,apagado
-22.242223,-45.705595,São Roque,apagado
-22.25371,-45.705376,São João,baixa_luminosidade
-22.261395,-45.692953,Ozório Machado,normal
-22.252208,-45.71837,Eletrônica,normal
-22.258315,-45.701422,Por do Sol,normal
-22.262999,-45.708229,Fernandes,normal
-22.237798,-45.70971,Juquita,normal
-22.248749,-45.698057,São Benedito,sem_sinal
-22.262652,-45.698025,Por do Sol,normal
-22.242241,-45.70077,Vista Alegre,normal
-22.256005,-45.689698,Ozório Machado,piscando
-22.248254,-45.69244,Anchieta,apagado
-22.250649,-45.711443,Novo Horizonte,normal
-22.253427,-45.710534,Eletrônica,normal
-22.266161,-45.706871,Família Andrade,piscando
-22.262351,-45.707078,Novo Horizonte,normal
-22.262484,-45.69721,Por do Sol,normal
-22.23865,-45.699688,Vista Alegre,normal
-22.251514,-45.712854,Arco-Íris,normal
-22.25985,-45.709259,Novo Horizonte,normal
-22.250362,-45.711216,São João,normal
-22.243085,-45.709898,Juquita,normal
-22.240459,-45.701744,Vista Alegre,apagado
-22.240798,-45.695847,Anchieta,piscando
-22.251352,-45.705221,Eletrônica,normal
-22.240261,-45.698744,Vista Alegre,sem_sinal
-22.245911,-45.715021,São Roque,normal
-22.242548,-45.708423,Eletrônica,normal
-22.258882,-45.696128,Por do Sol,normal
-22.260526,-45.70891,Fernandes,apagado
-22.244443,-45.711553,São Roque,normal
-22.244957,-45.69998,Vista Alegre,apagado
-22.254209,-45.708125,Eletrônica,normal
-22.242048,-45.695048,Vista Alegre,normal
-22.242705,-45.698694,Vista Alegre,normal
-22.244055,-45.707032,Juquita,normal
-22.247121,-45.704678,São Roque,normal
-22.235501,-45.704675,São Roque,piscando
-22.259443,-45.695822,Por do Sol,normal
-22.248864,-45.70963,São João,normal
-22.256854,-45.710238,Novo Horizonte,baixa_luminosidade
-22.255918,-45.699318,Ozório Machado,baixa_luminosidade
-22.244414,-45.714956,São Roque,normal
-22.256425,-45.709367,Arco-Íris,normal
-22.244259,-45.709709,São Roque,baixa_luminosidade
-22.245014,-45.698721,Anchieta,normal
-22.257988,-45.706361,Fernandes,normal
-22.266021,-45.70016,Família Andrade,apagado
-22.26262,-45.708237,Família Andrade,normal
-22.239289,-45.71246,Juquita,normal
-22.254035,-45.718428,Eletrônica,normal
-22.248154,-45.716525,São Roque,normal
-22.25918,-45.695009,Pedreira,piscando
-22.253553,-45.690186,Ozório Machado,normal
-22.257208,-45.700577,Pedreira,normal
-22.239271,-45.710257,Maristela,normal
-22.239651,-45.707923,Maristela,normal
-22.26423,-45.709871,Fernandes,normal
-22.261751,-45.707272,Novo Horizonte,normal
-22.24959,-45.712917,São João,normal
-22.257442,-45.69481,Por do Sol,baixa_luminosidade
-22.25014,-45.71752,São Roque,normal
-22.257398,-45.695874,Ozório Machado,normal
-22.267411,-45.707739,Fernandes,normal
-22.246579,-45.693849,Anchieta,normal
-22.242223,-45.695889,Vista Alegre,normal
-22.260886,-45.713764,Novo Horizonte,baixa_luminosidade
-22.242486,-45.700028,Vista Alegre,normal
-22.25332,-45.710074,Arco-Íris,apagado
-22.244398,-45.716692,Eletrônica,normal
-22.237754,-45.705795,Maristela,apagado
-22.251906,-45.714249,Eletrônica,baixa_luminosidade
-22.242134,-45.704615,São Roque,normal
-22.246574,-45.703024,Vista Alegre,piscando
-22.261595,-45.694182,Por do Sol,piscando
-22.263149,-45.707187,Novo Horizonte,piscando
-22.247943,-45.705816,São Benedito,normal
-22.244532,-45.700539,Anchieta,normal
-22.246363,-45.694818,Anchieta,apagado
-22.261309,-45.710015,Família Andrade,piscando
-22.254497,-45.714947,Arco-Íris,normal
-22.252593,-45.693194,Anchieta,normal
-22.256029,-45.713647,Eletrônica,normal
-22.252488,-45.716966,Arco-Íris,normal
-22.239947,-45.713793,Juquita,normal
-22.253198,-45.698681,São Benedito,normal
-22.261189,-45.707065,Fernandes,normal
-22.258292,-45.692942,Ozório Machado,piscando
-22.265561,-45.710214,Família Andrade,apagado
-22.2456,-45.708923,São Roque,normal
-22.25123,-45.692518,Ozório Machado,normal
-22.245177,-45.704574,São Roque,normal
-22.255451,-45.714975,Arco-Íris,piscando
-22.242227,-45.6986,Anchieta,normal
-22.264579,-45.700291,Por do Sol,normal
-22.239198,-45.709439,São Roque,normal
-22.259533,-45.713142,Novo Horizonte,piscando
-22.252662,-45.710854,São João,normal
-22.247898,-45.709679,São Benedito,piscando
-22.25265,-45.711304,Arco-Íris,piscando
-22.253975,-45.717148,Arco-Íris,normal
-22.263497,-45.706315,Fernandes,normal
-22.257751,-45.709589,São João,normal
-22.244119,-45.697146,Anchieta,normal
-22.235675,-45.704942,Juquita,piscando
-22.263483,-45.696887,Por do Sol,normal
-22.257192,-45.70979,Fernandes,normal
-22.242024,-45.709532,Maristela,normal
-22.257116,-45.710181,Novo Horizonte,normal
-22.254664,-45.698163,Pedreira,baixa_luminosidade
-22.246864,-45.696549,Anchieta,normal
-22.244248,-45.698306,Anchieta,normal
-22.250099,-45.712117,Arco-Íris,normal
-22.257064,-45.707877,Fernandes,apagado
-22.246281,-45.703653,Maristela,normal
-22.247869,-45.715168,Eletrônica,normal
-22.252262,-45.715351,Eletrônica,normal
-22.262174,-45.69836,Por do Sol,normal
-22.247046,-45.697489,Vista Alegre,normal
-22.266624,-45.706684,Família Andrade,normal
-22.248778,-45.700628,Anchieta,apagado
-22.260606,-45.701936,Pedreira,baixa_luminosidade
-22.263461,-45.703669,Família Andrade,normal
-22.256067,-45.707728,São João,normal
-22.255963,-45.712279,Arco-Íris,normal
-22.247981,-45.710726,São Roque,normal
-22.243057,-45.698161,Anchieta,normal
-22.24516,-45.709319,Eletrônica,normal
-22.244439,-45.697859,São Benedito,normal
-22.265494,-45.698464,Por do Sol,normal
-22.258522,-45.709745,São João,baixa_luminosidade
-22.255936,-45.697649,Por do Sol,normal
-22.265674,-45.709175,Família Andrade,normal
-22.248038,-45.716052,Eletrônica,normal
-22.263525,-45.705358,Família Andrade,piscando
-22.237499,-45.7088,Juquita,normal
-22.236178,-45.70979,Maristela,normal
-22.237578,-45.703109,Maristela,piscando
-22.250863,-45.707636,São João,normal
-22.260814,-45.693363,Por do Sol,normal
-22.260344,-45.695292,Por do Sol,normal
-22.254337,-45.711879,Eletrônica,normal
-22.260226,-45.699844,Por do Sol,normal
-22.23855,-45.703438,São Roque,piscando
-22.26346,-45.699358,Por do Sol,normal
-22.245478,-45.698855,Anchieta,normal
-22.245997,-45.701801,São Benedito,normal
-22.255399,-45.700397,Pedreira,apagado
-22.240007,-45.708588,Juquita,normal
-22.263784,-45.696878,Por do Sol,normal
-22.239759,-45.709124,Juquita,normal
-22.239233,-45.710335,São Roque,normal
-22.245258,-45.69434,Anchieta,normal
-22.241787,-45.712193,São Roque,piscando
-22.241248,-45.701793,Vista Alegre,normal
-22.242606,-45.694305,Vista Alegre,normal
-22.265363,-45.705118,Pedreira,baixa_luminosidade
-22.237708,-45.711779,Juquita,normal
-22.259171,-45.708643,São João,normal
-22.262276,-45.705948,Família Andrade,piscando
-22.250759,-45.719325,Eletrônica,apagado
-22.261107,-45.697639,Por do Sol,piscando
-22.262315,-45.710572,Fernandes,piscando
-22.242131,-45.708277,Maristela,normal
-22.241238,-45.696461,Vista Alegre,normal
-22.256841,-45.691698,Pedreira,normal
-22.239692,-45.700777,Maristela,apagado
-22.249858,-45.701195,São Benedito,normal
-22.253578,-45.695252,Pedreira,normal
-22.239386,-45.704455,São Roque,normal
-22.250001,-45.713115,São Roque,apagado
-22.242927,-45.698299,Vista Alegre,normal
-22.258631,-45.695902,Ozório Machado,normal
-22.245628,-45.699225,Vista Alegre,normal
-22.246611,-45.69334,Vista Alegre,normal
-22.246492,-45.709854,Maristela,normal
-22.255897,-45.717043,Arco-Íris,piscando
-22.249489,-45.703937,Fernandes,normal
-22.234232,-45.709276,Juquita,apagado
-22.260607,-45.69981,Pedreira,normal
-22.252937,-45.70437,São Benedito,piscando
-22.235534,-45.710579,Juquita,normal
-22.256763,-45.706195,Fernandes,normal
-22.252863,-45.693386,Ozório Machado,normal
-22.246426,-45.708176,São Roque,piscando
-22.258774,-45.709932,São João,baixa_luminosidade
-22.2512,-45.702254,São Benedito,normal
-22.254916,-45.71192,Novo Horizonte,normal
-22.258675,-45.711791,Arco-Íris,normal
-22.251506,-45.711069,Eletrônica,sem_sinal
-22.238426,-45.707158,São Roque,normal
-22.257252,-45.696746,Por do Sol,piscando
-22.263064,-45.709845,Novo Horizonte,apagado
-22.244631,-45.698101,Anchieta,normal
-22.259117,-45.706937,Arco-Íris,normal
-22.260403,-45.696037,Por do Sol,normal
-22.256895,-45.70293,Fernandes,apagado
-22.266246,-45.710009,Família Andrade,normal
-22.265683,-45.696869,Por do Sol,baixa_luminosidade
-22.251637,-45.712549,Eletrônica,normal
-22.261359,-45.702398,Pedreira,normal
-22.238721,-45.708696,Juquita,normal
-22.261357,-45.701237,Pedreira,normal
-22.260245,-45.69683,Ozório Machado,baixa_luminosidade
-22.243846,-45.698782,Vista Alegre,normal
-22.26377,-45.709114,Família Andrade,sem_sinal
-22.252723,-45.697543,São Benedito,normal
-22.258467,-45.694262,Por do Sol,normal
-22.260628,-45.703941,Família Andrade,normal
-22.249762,-45.699997,Anchieta,normal
-22.25062,-45.71384,São Roque,normal
-22.251887,-45.707518,São Benedito,baixa_luminosidade
-22.253315,-45.711606,Novo Horizonte,piscando
-22.259768,-45.695639,Ozório Machado,baixa_luminosidade
-22.258582,-45.706509,Fernandes,normal
-22.239601,-45.702988,São Benedito,normal
-22.241007,-45.698428,Anchieta,sem_sinal
-22.258048,-45.695663,Ozório Machado,normal
-22.24821,-45.701278,Vista Alegre,normal
-22.262971,-45.710331,Fernandes,normal
-22.257358,-45.699988,Pedreira,normal
-22.262061,-45.708506,Novo Horizonte,normal
-22.258542,-45.710721,Novo Horizonte,sem_sinal
-22.245244,-45.697047,Vista Alegre,apagado
-22.254268,-45.704638,Eletrônica,apagado
-22.242796,-45.697589,Vista Alegre,normal
-22.256079,-45.69749,Por do Sol,apagado
-22.255738,-45.709032,Novo Horizonte,apagado
-22.253999,-45.689576,Ozório Machado,apagado
-22.256407,-45.703501,Novo Horizonte,normal
-22.246198,-45.696022,Vista Alegre,apagado
-22.251642,-45.706631,Eletrônica,normal
-22.239853,-45.696609,Vista Alegre,normal
-22.239173,-45.705517,Maristela,piscando
-22.240577,-45.710918,Juquita,normal
-22.258417,-45.701204,São Benedito,normal
-22.263697,-45.703012,Família Andrade,normal
-22.244375,-45.704697,São Roque,piscando
-22.26111,-45.69764,Por do Sol,sem_sinal
-22.255726,-45.704129,São João,normal
-22.26451,-45.699808,Pedreira,normal
-22.25698,-45.706044,Arco-Íris,normal
-22.251622,-45.703388,Pedreira,apagado
-22.267174,-45.706428,Família Andrade,normal
-22.255207,-45.698426,Pedreira,baixa_luminosidade
-22.245793,-45.697398,Anchieta,piscando
-22.253405,-45.706959,Pedreira,normal
-22.261145,-45.71067,Fernandes,normal
-22.248291,-45.711977,Novo Horizonte,normal
-22.246462,-45.703361,Vista Alegre,normal
-22.259328,-45.703879,Família Andrade,normal
-22.26275,-45.698761,Pedreira,normal
-22.238725,-45.705084,Maristela,normal
-22.241867,-45.706642,São Roque,normal
-22.23441,-45.709704,Juquita,normal
-22.256626,-45.707052,Pedreira,normal
-22.257258,-45.693902,Ozório Machado,normal
-22.249981,-45.707202,São João,sem_sinal
-22.264005,-45.711689,Novo Horizonte,normal
-22.255239,-45.701605,Pedreira,normal
-22.241798,-45.701438,Vista Alegre,normal
-22.241257,-45.712293,São João,normal
-22.240545,-45.71275,Juquita,baixa_luminosidade
-22.265771,-45.697826,Por do Sol,piscando
-22.247527,-45.713063,Arco-Íris,normal
-22.249869,-45.697905,Anchieta,baixa_luminosidade
-22.258659,-45.690786,Por do Sol,normal
-22.24859,-45.69088,Anchieta,normal
-22.25542,-45.711821,Arco-Íris,normal
-22.254324,-45.712469,Arco-Íris,normal
-22.251864,-45.697931,Anchieta,apagado
-22.240783,-45.702764,São Benedito,normal
-22.254882,-45.711501,Arco-Íris,piscando
-22.251738,-45.700263,Pedreira,normal
-22.244776,-45.696916,Vista Alegre,normal
-22.258266,-45.712306,Arco-Íris,normal
-22.238963,-45.7012,Anchieta,normal
-22.25089,-45.714991,Eletrônica,normal
-22.262548,-45.704532,Família Andrade,sem_sinal
-22.248476,-45.698479,Anchieta,normal
-22.237246,-45.705938,Maristela,apagado
-22.264282,-45.70843,Fernandes,baixa_luminosidade
-22.243299,-45.715347,São Roque,normal
-22.263855,-45.710013,Fernandes,baixa_luminosidade
-22.246768,-45.703567,São Benedito,normal
-22.252217,-45.71015,Arco-Íris,normal
-22.247236,-45.69722,Vista Alegre,apagado
-22.259367,-45.690789,Ozório Machado,baixa_luminosidade
-22.260254,-45.713804,Novo Horizonte,apagado
-22.243826,-45.707767,São Roque,apagado
-22.244839,-45.70064,São Benedito,normal
-22.267092,-45.706903,Família Andrade,normal
-22.2384,-45.704337,Maristela,piscando
-22.2467,-45.711612,São Roque,baixa_luminosidade
-22.264251,-45.707293,Família Andrade,normal
-22.250663,-45.714722,Eletrônica,normal
-22.248804,-45.696767,Anchieta,normal
-22.26215,-45.693366,Ozório Machado,normal
-22.255546,-45.704091,Pedreira,normal
-22.260649,-45.698589,Por do Sol,normal
-22.246894,-45.699076,Anchieta,normal
-22.245634,-45.705508,Eletrônica,normal
-22.255854,-45.703594,Pedreira,normal
-22.261937,-45.708184,Novo Horizonte,normal
-22.265761,-45.706343,Fernandes,baixa_luminosidade
-22.244504,-45.702827,Anchieta,normal
-22.249906,-45.711809,Eletrônica,apagado
-22.255468,-45.715264,Eletrônica,normal
-22.249773,-45.705539,São Benedito,normal
-22.240002,-45.70992,Juquita,sem_sinal
-22.256701,-45.69206,Ozório Machado,piscando
-22.235691,-45.705071,Maristela,normal
-22.234069,-45.708406,Juquita,normal
-22.238255,-45.701247,Vista Alegre,normal
-22.251702,-45.715215,São João,normal
-22.235519,-45.707322,Juquita,normal
-22.240267,-45.710891,São Roque,normal
-22.254365,-45.696098,Ozório Machado,sem_sinal
-22.265569,-45.714106,Fernandes,normal
-22.235787,-45.710174,Juquita,normal
-22.249296,-45.696866,Anchieta,normal
-22.236357,-45.708823,Juquita,normal
-22.257132,-45.707965,Arco-Íris,normal
-22.248404,-45.708352,Eletrônica,apagado
-22.246526,-45.699272,Vista Alegre,normal
-22.255161,-45.704747,Fernandes,piscando
-22.255586,-45.717658,Arco-Íris,normal
-22.262618,-45.702029,Família Andrade,normal
-22.239426,-45.702699,Maristela,normal
-22.239525,-45.713243,Juquita,piscando
-22.2652,-45.697411,Por do Sol,normal
-22.258543,-45.701986,São Benedito,normal
-22.25789,-45.714202,Arco-Íris,baixa_luminosidade
-22.255466,-45.69797,São Benedito,normal
-22.249744,-45.715263,São Roque,normal
-22.242713,-45.709328,São Roque,normal
-22.233837,-45.707106,Maristela,sem_sinal
-22.260866,-45.711757,Novo Horizonte,apagado
-22.260913,-45.698575,Por do Sol,piscando
-22.246258,-45.695568,Vista Alegre,normal
-22.259504,-45.695359,Por do Sol,normal
-22.247803,-45.709607,Eletrônica,normal
-22.24822,-45.700858,São Benedito,normal
-22.255703,-45.71175,Eletrônica,normal
-22.250006,-45.699378,Vista Alegre,normal
-22.241017,-45.712101,Juquita,normal
-22.238192,-45.699882,Vista Alegre,normal
-22.259616,-45.703881,Por do Sol,normal
-22.253798,-45.691632,Ozório Machado,apagado
-22.252591,-45.713479,Eletrônica,baixa_luminosidade
-22.246282,-45.693511,Anchieta,normal
-22.259928,-45.708106,Fernandes,normal
-22.247278,-45.713158,Eletrônica,normal
-22.262926,-45.707771,Família Andrade,normal
-22.261301,-45.70701,Família Andrade,normal
-22.256954,-45.710198,Arco-Íris,piscando
-22.248075,-45.703554,São Benedito,piscando
-22.265371,-45.706094,Fernandes,baixa_luminosidade
-22.244962,-45.693813,Vista Alegre,normal
-22.251407,-45.706866,São Roque,baixa_luminosidade
-22.2663,-45.705814,Fernandes,baixa_luminosidade
-22.263581,-45.703749,Novo Horizonte,normal
-22.260432,-45.707532,Fernandes,normal
-22.263627,-45.702505,Família Andrade,normal
-22.259786,-45.696574,Pedreira,baixa_luminosidade
-22.241831,-45.700714,Maristela,normal
-22.260187,-45.704703,Fernandes,piscando
